end,start,title,longitude,latitude
2016-04-06T00:00:00.000-0400,2016-04-06T00:00:00.000-0400,ECM+SACRÉE LANDOWSKA!... UN THÉÂTRE MUSICAL AVEC CATHERINE PERRIN,-73.58651,45.52389
2016-04-07T00:00:00.000-0400,2016-04-07T00:00:00.000-0400,FRED DUBÉ,-73.5641087,45.6064833
2016-04-07T00:00:00.000-0400,2016-04-07T00:00:00.000-0400,ÉLECTROCHOC NO 6: BÉDARD/DUFORT,-73.5864040000,45.5238820000
2016-04-03T00:00:00.000-0400,2016-04-03T00:00:00.000-0400,RÉAL BÉLAND | UNE AUTRE PLANÈTE,-73.83893,45.64241
2016-04-07T00:00:00.000-0400,2016-04-07T00:00:00.000-0400,FRANÇOIS BELLEFEUILLE,-72.94581,45.62333
2016-04-07T00:00:00.000-0400,2016-04-07T00:00:00.000-0400,PIERROT FOURNIER CHANTE JACQUES BREL,-73.567971,45.505140
2016-04-07T00:00:00.000-0400,2016-04-07T00:00:00.000-0400,MA QUERELLE,-73.56153,45.51236
2016-04-07T00:00:00.000-0400,2016-04-07T00:00:00.000-0400,BHARATH AND HIS RHYTHM FOUR,-73.57637,45.49541
2016-04-07T00:00:00.000-0400,2016-04-07T00:00:00.000-0400,CORPS ET ÊTRE - BOURASK,-73.61459,45.54387
2016-04-07T00:00:00.000-0400,2016-04-07T00:00:00.000-0400,DARAN | LE MONDE PERDU,-73.60895,45.52011
2016-04-07T00:00:00.000-0400,2016-04-07T00:00:00.000-0400,EL TRIO ARGENTINO,-73.58243,45.52456
2016-04-07T00:00:00.000-0400,2016-04-07T00:00:00.000-0400,SCOTT THOMPSON,-73.584268,45.491092
2016-04-07T00:00:00.000-0400,2016-04-07T00:00:00.000-0400,PIER-LUC DAOUST,-73.56561,45.50794
2016-04-07T00:00:00.000-0400,2016-04-07T00:00:00.000-0400,THIRSTY THURSDAY,-73.56317,45.50958
2016-04-07T00:00:00.000-0400,2016-04-07T00:00:00.000-0400,THÉÂTRE LE MIMÉSIS | LA FILLE DU LAITIER,-73.59029,45.52188
2016-04-07T00:00:00.000-0400,2016-04-07T00:00:00.000-0400,ÉLOGEDESPETITSRIENS - KOBOL,-73.5233535767,45.5957374573
2016-04-07T00:00:00.000-0400,2016-04-07T00:00:00.000-0400,STEVE HILL,-73.89729,45.55828
2016-04-07T00:00:00.000-0400,2016-04-07T00:00:00.000-0400,LES SOIRÉES JUSTE POUR RIRE,-72.94581,45.62333
2016-04-07T00:00:00.000-0400,2016-04-07T00:00:00.000-0400,UNKLE GROOVE,-73.56310,45.51505
2016-04-08T00:00:00.000-0400,2016-04-08T00:00:00.000-0400,SNAILS,-73.565401,45.509839
2016-04-08T00:00:00.000-0400,2016-04-08T00:00:00.000-0400,ALTRA VOCE,-73.554826,45.497401
2016-04-08T00:00:00.000-0400,2016-04-08T00:00:00.000-0400,CROQUE SPECTACLE - LES BROS,-73.61464,45.55823
2016-04-07T00:00:00.000-0400,2016-04-07T00:00:00.000-0400,LIEU(X) POSSIBLE(S),-73.560641,45.512596
2016-04-08T00:00:00.000-0400,2016-04-08T00:00:00.000-0400,PROJECTING OURSELVES INTO SPACE: THE EMBODIED EXPERIENCE OF EXPLORING MARS THROUGH ROBOTIC LABORATORIES,-73.560832,45.512577
2016-04-08T00:00:00.000-0400,2016-04-08T00:00:00.000-0400,LES PETITS CHAPERONS ROUGES,-73.5787277222,45.5553474426
2016-04-08T00:00:00.000-0400,2016-04-08T00:00:00.000-0400,JOEL MILLES: SWIM,-73.56900,45.51349
2016-04-08T00:00:00.000-0400,2016-04-08T00:00:00.000-0400,LE BIG BAND,-73.58651,45.52389
2016-04-08T00:00:00.000-0400,2016-04-08T00:00:00.000-0400,RAN – VERSION RESTAURÉE 4K,-73.556446,45.501429
2016-04-07T00:00:00.000-0400,2016-04-07T00:00:00.000-0400,INTOUCHABLES,-73.83893,45.64241
2016-04-08T00:00:00.000-0400,2016-04-08T00:00:00.000-0400,CAS PUBLIC | SYMPHONIE DRAMATIQUE,-74.13357,45.25324
2016-04-07T00:00:00.000-0400,2016-04-07T00:00:00.000-0400,FLORENT VOLLANT - PUAMUNA,-73.66208,45.55345
2016-04-08T00:00:00.000-0400,2016-04-08T00:00:00.000-0400,VINCENT C STAND-UP MAGIQUE,-73.62114,45.43894
2016-04-08T00:00:00.000-0400,2016-04-08T00:00:00.000-0400,OFF BIGICO,-73.60794,45.55007
2016-04-08T00:00:00.000-0400,2016-04-08T00:00:00.000-0400,JORDAN OFFICER,-73.86746,45.48331
2016-04-06T00:00:00.000-0400,2016-04-06T00:00:00.000-0400,SPECTACLE CHORÉGRAPHIQUE DIRIGÉ UQAM,-73.5682,45.5205726624
2016-04-08T00:00:00.000-0400,2016-04-08T00:00:00.000-0400,LUNES - CHLOÉ LACASSE,-73.61459,45.54387
2016-04-05T00:00:00.000-0400,2016-04-05T00:00:00.000-0400,QUILLS,-73.56020,45.52240
2016-04-08T00:00:00.000-0400,2016-04-08T00:00:00.000-0400,LA VIE PARISIENNE DE JACQUES OFFENBACH | WEEK-ENDS DE LA CHANSON QUÉBECOR 2015-2016,-73.56561,45.50794
2016-04-08T00:00:00.000-0400,2016-04-08T00:00:00.000-0400,ROD LE STOD | SOUCY,-73.60330,45.53624
2016-04-08T00:00:00.000-0400,2016-04-08T00:00:00.000-0400,LO'JO,-73.66208,45.55345
2016-04-08T00:00:00.000-0400,2016-04-08T00:00:00.000-0400,SÉRIE HOMMAGE JOHN REA, ANNÉE JEAN DEROME - JEUX DE PISTES,-73.5681847,45.50568
2016-04-08T00:00:00.000-0400,2016-04-08T00:00:00.000-0400,THE FRANKLIN ELECTRIC,-72.94581,45.62333
2016-04-08T00:00:00.000-0400,2016-04-08T00:00:00.000-0400,BLUE PILLS & CHIL PRÉSENTÉ PAR ONE CLASS,-73.56317,45.50958
2016-04-08T00:00:00.000-0400,2016-04-08T00:00:00.000-0400,KLEZ-KABARET  – HENRI OPPENHEIM ET MAGILLAH,-73.66208,45.55345
2016-04-08T00:00:00.000-0400,2016-04-08T00:00:00.000-0400,OUGHT & CARO DIARO & WRECKAGE WITH STICK,-73.59029,45.52188
2016-04-08T00:00:00.000-0400,2016-04-08T00:00:00.000-0400,JUSTIN SALADINO BAND,-73.56310,45.51505
2016-04-09T00:00:00.000-0400,2016-04-09T00:00:00.000-0400,MANDO MONTRÉAL | ORCHESTRE MANDO MONTRÉAL,-73.60895,45.52011
2016-04-15T00:00:00.000-0400,2016-04-09T00:00:00.000-0400,RÉSIDENCE D’ARTISTES: SÉBASTIEN GAUDETTE,-73.554826,45.497401
2016-05-29T00:00:00.000-0400,2016-04-09T00:00:00.000-0400,MIKSANG- COLLECTIF,-73.5781478882,45.650226593
2016-04-09T00:00:00.000-0400,2016-04-09T00:00:00.000-0400,DANS LE NOIR, LES YEUX S'OUVRENT,-73.56596,45.51423
2016-04-09T00:00:00.000-0400,2016-04-09T00:00:00.000-0400,LES ROUTES IGNORÉES,-73.597069,45.5876
2016-04-09T00:00:00.000-0400,2016-04-09T00:00:00.000-0400,VOYAGE PERCUSSIF AUTOUR DU MONDE,-73.5641087,45.6064833
2016-04-09T00:00:00.000-0400,2016-04-09T00:00:00.000-0400,LETTRE À MA MÈRE, LETTRE À MA FILLE,-73.509174,45.501058
2016-04-09T00:00:00.000-0400,2016-04-09T00:00:00.000-0400,LE SECRET DES CONTES DE FÉES,-73.697823,45.53596
2016-04-09T00:00:00.000-0400,2016-04-09T00:00:00.000-0400,JOURNAL CRÉATIF,-73.57626,45.54606
2016-04-09T00:00:00.000-0400,2016-04-09T00:00:00.000-0400,YOGA ET THERMO-POÉSIE,-73.575613,45.520339
2016-04-09T00:00:00.000-0400,2016-04-09T00:00:00.000-0400,SANTÉ MENTALE, AUTISME ET TRAUMATISMES,-73.509174,45.501058
2016-04-09T00:00:00.000-0400,2016-04-09T00:00:00.000-0400,LA VIE EST UN VOYAGE: RENDONS-LE OPTIMISTE ET LUMINEUX !,-73.59503,45.53334
2016-04-09T00:00:00.000-0400,2016-04-09T00:00:00.000-0400,MIKE GAUTHIER,-73.55917,45.51506
2016-04-09T00:00:00.000-0400,2016-04-09T00:00:00.000-0400,CHAOS UNLEASHED,-73.626369,45.537619
2016-04-09T00:00:00.000-0400,2016-04-09T00:00:00.000-0400,OPMEM :  L'ÉLISIR D'AMORE DE DONIZETTI,-73.562451,45.513764
2016-04-09T00:00:00.000-0400,2016-04-09T00:00:00.000-0400,STORY SO FAR | AVEC COMEBACK KID + CULTURE ABUSE,-73.565401,45.509839
2016-04-03T00:00:00.000-0400,2016-04-03T00:00:00.000-0400,BOOM,-73.63633,45.48855
2016-04-09T00:00:00.000-0400,2016-04-09T00:00:00.000-0400,DÉCOUVERTES DU MONDE,-73.66208,45.55345
2016-04-08T00:00:00.000-0400,2016-04-08T00:00:00.000-0400,DATA,-73.59443,45.43099
2016-04-09T00:00:00.000-0400,2016-04-09T00:00:00.000-0400,INSTRUMENT OF HAPPINESS,-73.5681847,45.50568
2016-04-09T00:00:00.000-0400,2016-04-09T00:00:00.000-0400,ÉCOLE NATIONALE DE L'HUMOUR - CUVÉE 2016,-73.68992,45.43354
2016-04-09T00:00:00.000-0400,2016-04-09T00:00:00.000-0400,5 FOR TRIO | ANTOINE LACHANCE | JULIEN GAGNÉ ET BASTA,-73.60330,45.53624
2016-04-09T00:00:00.000-0400,2016-04-09T00:00:00.000-0400,ÉDITH BUTLER, "LE RETOUR",-73.62089,45.61668
2016-04-09T00:00:00.000-0400,2016-04-09T00:00:00.000-0400,LES SORCIÈRES DE SALEM,-73.20493,45.55988
2016-04-09T00:00:00.000-0400,2016-04-09T00:00:00.000-0400,ACOLYTE TO WOLFLIGHT WITH GENESIS REVISITED TOUR - THE TOTAL EXPERIENCE | STEVE HACKETT,-73.56561,45.50794
2016-04-09T00:00:00.000-0400,2016-04-09T00:00:00.000-0400,L’ÉCHAPPÉE,-73.56153,45.51236
2016-04-09T00:00:00.000-0400,2016-04-09T00:00:00.000-0400,PAUL DARAÎCHE- SPECTACLE INTIME,-72.94581,45.62333
2016-04-09T00:00:00.000-0400,2016-04-09T00:00:00.000-0400,LA FONDATION DES POMPIERS DU QUÉBEC POUR LES GRANDS BRÛLÉS | ALEX ROY & MAX LEBLANC & LAURENT PAQUIN,-73.62114,45.43894
2016-04-09T00:00:00.000-0400,2016-04-09T00:00:00.000-0400,SANDY GRENIER-LA FILLE EN MAUVE,-73.4936,45.6627
2016-04-09T00:00:00.000-0400,2016-04-09T00:00:00.000-0400,FEMMES DE SOUL | HOMMAGE À ARETHA FRANKLIN, TINA TURNER, DONNA SUMMER,....,-73.567971,45.505140
2016-04-09T00:00:00.000-0400,2016-04-09T00:00:00.000-0400,HOMMAGE - THE HI-FINS (AVEC SOUPER),-73.60509,45.52351
2016-04-09T00:00:00.000-0400,2016-04-09T00:00:00.000-0400,HIGH FUNCTIONING FLESH & BODY OF LIGHT & BESATZUNG & COMMON NIGHTWALKERS,-73.5905276,45.5221154
2016-04-09T00:00:00.000-0400,2016-04-09T00:00:00.000-0400,OMEGAS POX (NYC) SEXFACE TORMENT MUECO,-73.56317,45.50958
2016-04-09T00:00:00.000-0400,2016-04-09T00:00:00.000-0400,GYPSY KUMBIA ORCHESTRA,-73.66208,45.55345
2016-04-09T00:00:00.000-0400,2016-04-09T00:00:00.000-0400,EL MAYOR CLASICO,-73.56010,45.51350
2016-04-09T00:00:00.000-0400,2016-04-09T00:00:00.000-0400,GARY SCHWARTZ TRIO AVEC ALEX COTÉ ET JIM DOXAS,-73.57637,45.49541
2016-04-05T00:00:00.000-0400,2016-04-05T00:00:00.000-0400,LE BORDEL,-73.5655542,45.5149861
2016-04-10T00:00:00.000-0400,2016-04-10T00:00:00.000-0400,SONS ET BRIOCHES: SUR LA ROUTE DES GITANS | PLACE DES ARTS JUNIOR,-73.56561,45.50794
2016-04-10T00:00:00.000-0400,2016-04-10T00:00:00.000-0400,CROQUE SPECTACLE - LES 4 SAISONS,-73.61464,45.55823
2016-04-10T00:00:00.000-0400,2016-04-10T00:00:00.000-0400,LE DICTATEUR,-73.56262,45.51382
2016-04-10T00:00:00.000-0400,2016-04-10T00:00:00.000-0400,LE JARDIN DE BABEL,-73.68992,45.43354
2016-04-10T00:00:00.000-0400,2016-04-10T00:00:00.000-0400,4 SAISONS - 4 VIOLES DE GAMBE,-73.55237,45.53317
2016-04-03T00:00:00.000-0400,2016-04-03T00:00:00.000-0400,PHILÉMON ET BAUCIS,-73.604848,45.534263
2016-04-08T00:00:00.000-0400,2016-04-08T00:00:00.000-0400,CONCERTI ALLA MONTANARI,-73.57988,45.49855
2016-04-10T00:00:00.000-0400,2016-04-10T00:00:00.000-0400,LES VISAGES DE L'ESPOIR: BEAUCOUP PLUS QU'UNE VISITE GUIDÉE,-73.553452,45.505752
2016-04-10T00:00:00.000-0400,2016-04-10T00:00:00.000-0400,RESILIENCE: WRITING TO HEAL,-73.629137,45.497985
2016-04-10T00:00:00.000-0400,2016-04-10T00:00:00.000-0400,THE ROSIE PROJECT: BOOK CLUB DISCUSSION,-73.574277,45.503285
2016-04-10T00:00:00.000-0400,2016-04-10T00:00:00.000-0400,PAT & MAT,-73.60895,45.52011
2016-04-10T00:00:00.000-0400,2016-04-10T00:00:00.000-0400,TRIO AVEC PIANO,-73.56900,45.51349
2016-04-10T00:00:00.000-0400,2016-04-10T00:00:00.000-0400,POÈTES ET MUSICIENS, AVEC L'ATELIER LYRIQUE DE L'OPÉRA DE MONTRÉAL,-73.59827,45.54739
2016-04-10T00:00:00.000-0400,2016-04-10T00:00:00.000-0400,ENFANTS ET SURVIVANTS DE LA GUERRE : COUSINS, FRÈRES, PÈRES ET FILS,-73.58402,45.52270
2016-04-10T00:00:00.000-0400,2016-04-10T00:00:00.000-0400,MAKAYA,-73.56561,45.50794
2016-04-10T00:00:00.000-0400,2016-04-10T00:00:00.000-0400,LE CHOEUR DE CHAMBRE DU QUÉBEC REÇOIT LE CHOEUR RÉGIONAL PROVENCE-ALPES-CÔTES-D'AZUR,-73.56937 ,45.50382
2016-04-10T00:00:00.000-0400,2016-04-10T00:00:00.000-0400,ENTRE NUIT ET JOUR AVEC CARINE KASPARIAN ET FRANCK SYLVESRTE,-73.603663,45.542824
2016-04-10T00:00:00.000-0400,2016-04-10T00:00:00.000-0400,SARAH NEUFELD & EARTHEATER,-73.59029,45.52188
2016-04-10T00:00:00.000-0400,2016-04-10T00:00:00.000-0400,JEAN-PIERRE FERLAND,-73.44088,45.44084
2016-04-11T00:00:00.000-0400,2016-04-11T00:00:00.000-0400,TD BLUE MET TALKS:  FEMMES ET LEADERSHIP | WOMEN ET LEADERSHIP: COCKTAIL D'OUVERTURE OPENING COCKTAIL,-73.569463,45.512411
2016-04-11T00:00:00.000-0400,2016-04-11T00:00:00.000-0400,EN CONVERSATION: JOE WALKER,-73.556446,45.501429
2016-04-11T00:00:00.000-0400,2016-04-11T00:00:00.000-0400,KALMAH,-73.56312,45.51098
2016-04-11T00:00:00.000-0400,2016-04-11T00:00:00.000-0400,LE NEZ,-73.69133,45.51436
2016-04-11T00:00:00.000-0400,2016-04-11T00:00:00.000-0400,PAYSAGES SONORES / SOUNDSCAPES,-73.57305,45.50563
2016-04-11T00:00:00.000-0400,2016-04-11T00:00:00.000-0400,SHAME,-73.556446,45.501429
2016-04-11T00:00:00.000-0400,2016-04-11T00:00:00.000-0400,LES ÊTRES CHERS,-73.60895,45.52011
2016-04-11T00:00:00.000-0400,2016-04-11T00:00:00.000-0400,DEMI-FINALE INTERPRÈTE | MA PREMIÈRE PLACE DES ARTS 2016,-73.56561,45.50794
2016-04-11T00:00:00.000-0400,2016-04-11T00:00:00.000-0400,DURAN DURAN,-73.571504,45.4960704
2016-04-11T00:00:00.000-0400,2016-04-11T00:00:00.000-0400,TELEVIZIONE,-73.57403,45.51632
2016-04-11T00:00:00.000-0400,2016-04-11T00:00:00.000-0400,LA FAMILLE OUELLETTE, ÉDWAR 7 & FUDGE,-73.55957,45.52543
2016-05-03T00:00:00.000-0400,2016-04-12T00:00:00.000-0400,EXPOSITION COLLECTIVE RUCHES ET ARTIFICES CARTOGRAPHIÉS,-73.563598,45.508941
2016-04-12T00:00:00.000-0400,2016-04-12T00:00:00.000-0400,SALON VISEZ DROIT 2016,-73.56542,45.50798
2016-04-12T00:00:00.000-0400,2016-04-12T00:00:00.000-0400,VERNISSAGE DE L'EXPOSITION COLLECTIVE RUCHES ET ARTIFICES CARTOGRAPHIÉS | CONFÉRENCE SUR LES PESTICIDES,-73.563598,45.508941
2016-04-05T00:00:00.000-0400,2016-04-05T00:00:00.000-0400,LES DIABLOGUES,-73.58523,45.52488
2016-04-12T00:00:00.000-0400,2016-04-12T00:00:00.000-0400,CENTRE D'ENTREPRENEURIAT ESG UQAM: ATELIER MIDI-PROTÉGER MON IDÉE ET MA PROPRIÉTÉ INTELLECTUELLE,-73.560832,45.512577
2016-04-05T00:00:00.000-0400,2016-04-05T00:00:00.000-0400,RENCONTRE | GILBERT TURP, ÉCRIVAIN EN RÉSIDENCE,-73.56148,45.51512
2016-04-12T00:00:00.000-0400,2016-04-12T00:00:00.000-0400,ECRIRE POUR MIEUX VIVRE: LE POUVOIR DE LA GRATITUDE,-73.551097,45.499728
2016-04-12T00:00:00.000-0400,2016-04-12T00:00:00.000-0400,LANCEMENT OFFICIEL DE COMMENTTS,-73.56290,45.50950
2016-04-12T00:00:00.000-0400,2016-04-12T00:00:00.000-0400,HOMMAGE À DÉDÉ,-73.569463,45.512411
2016-04-05T00:00:00.000-0400,2016-04-05T00:00:00.000-0400,RÉVOLUTION À LAVAL,-73.59096,45.52208,
2016-04-12T00:00:00.000-0400,2016-04-12T00:00:00.000-0400,REMEMBERING ANN SOUTHAM,-73.56900,45.51349
2016-04-12T00:00:00.000-0400,2016-04-12T00:00:00.000-0400,ANOMALISA,-73.556446,45.501429
2016-04-12T00:00:00.000-0400,2016-04-12T00:00:00.000-0400,1763 – LE TRAITÉ DE PARIS BOULEVERSE L'AMÉRIQUE,-73.55599,45.47594
2016-04-12T00:00:00.000-0400,2016-04-12T00:00:00.000-0400,LES PLANÈTES DE GUSTAV HOLST / ORCHESTRE SYMPHONIQUE DE MONTRÉAL,-73.56617,45.509715
2016-04-11T00:00:00.000-0400,2016-04-11T00:00:00.000-0400,THE HOLY BODY TATTOO + GY!BE = MONUMENTAL,-73.56561,45.50794
2016-04-12T00:00:00.000-0400,2016-04-12T00:00:00.000-0400,DEMI-FINALE AUTEUR-COMPOSITEUR-INTERPRÈTE | MA PREMIÈRE PLACE DES ARTS 2016,-73.56561,45.50794
2016-04-12T00:00:00.000-0400,2016-04-12T00:00:00.000-0400,MORGANE LE TIEC | LA TRESSE | THÉÂTRE DE L'OEIL OUVERT,-73.5233535767,45.5957374573
2016-04-12T00:00:00.000-0400,2016-04-12T00:00:00.000-0400,PONTEIX, LES PASSAGERS & MON DOUX SAIGNEUR,-73.55957,45.52543
2016-04-12T00:00:00.000-0400,2016-04-12T00:00:00.000-0400,REDA SAOUI: 60 MINUTES,-73.56153,45.51236
2016-04-12T00:00:00.000-0400,2016-04-12T00:00:00.000-0400,PAUL CHAMBERLAND,-73.58243,45.52456
2016-04-12T00:00:00.000-0400,2016-04-12T00:00:00.000-0400,BEN HARPER & THE INNOCENT CRIMINALS,-73.56337,45.51053
2016-04-13T00:00:00.000-0400,2016-04-13T00:00:00.000-0400,VERNISSAGE : «PROJECTION», ILS SONT L'AVENIR , VOLET DU PROJET LES MOTARTS - ÉCOLE NOTRE-DAME-DES-VICTOIRES (TRAVAUX DES ÉLÈVES),-73.5233535767,45.5957374573
2016-04-13T00:00:00.000-0400,2016-04-13T00:00:00.000-0400,GRETEL ET HANSEL,-73.26943,45.29742
2016-04-13T00:00:00.000-0400,2016-04-13T00:00:00.000-0400,DINOSAURS AND LOVE AFFAIRS: IRISH WRITERS,-73.61673,45.46688
2016-04-13T00:00:00.000-0400,2016-04-13T00:00:00.000-0400,MIDI MUSIQUE,-73.56900,45.51349
2016-04-13T00:00:00.000-0400,2016-04-13T00:00:00.000-0400,WITHERING DOGS & RED SKIES: IRISH FICTION WRITERS,-73.61673,45.46688
2016-04-13T00:00:00.000-0400,2016-04-13T00:00:00.000-0400,LE PACTE,-73.49539,45.53696
2016-04-13T00:00:00.000-0400,2016-04-13T00:00:00.000-0400,ENBRIDGE PRESENTS THE WALRUS TALKS RESILIENCE AT BLUE METROPOLIS,-73.61673,45.46688
2016-04-13T00:00:00.000-0400,2016-04-13T00:00:00.000-0400,L'ÉROTISME DANS LA LITTÉRATURE FÉMININE,-73.589387,45.520286
2016-04-13T00:00:00.000-0400,2016-04-13T00:00:00.000-0400,THE CONTORTIONIST,-73.56312,45.51098
2016-04-13T00:00:00.000-0400,2016-04-13T00:00:00.000-0400,JEAN COCTEAU, JE RESTE AVEC VOUS,-73.597069,45.5876
2016-04-13T00:00:00.000-0400,2016-04-13T00:00:00.000-0400,WORDUP #TREIZE,-73.565401,45.509839
2016-04-13T00:00:00.000-0400,2016-04-13T00:00:00.000-0400,LE PHARE,-71.2513161,46.7892474
2016-04-13T00:00:00.000-0400,2016-04-13T00:00:00.000-0400,DES DIEUX ET DES HOMMES,-73.56117,45.52325
2016-04-13T00:00:00.000-0400,2016-04-13T00:00:00.000-0400,LE PETIT JEAN-PIERRE, LE GRAND PERREAULT,-73.66208,45.55345
2016-04-13T00:00:00.000-0400,2016-04-13T00:00:00.000-0400,SIEMBRA,-73.556446,45.501429
2016-04-13T00:00:00.000-0400,2016-04-13T00:00:00.000-0400,SARAHNÉE, SIMON DANIEL & CALTÂR-BATEAU,-73.55957,45.52543
2016-04-13T00:00:00.000-0400,2016-04-13T00:00:00.000-0400,LOUIS-ELYAN MARTIN | ANDREA PEÑA | PRIUM,-73.5233535767,45.5957374573
2016-04-13T00:00:00.000-0400,2016-04-13T00:00:00.000-0400,CIARA,-73.56337,45.51053
2016-04-13T00:00:00.000-0400,2016-04-13T00:00:00.000-0400,CABARET PLANÉTAIRE,-73.60509,45.52351
2016-04-13T00:00:00.000-0400,2016-04-13T00:00:00.000-0400,LE CRI DES OISEAUX FOUS,-73.58243,45.52456
2016-04-22T00:00:00.000-0400,2016-04-14T00:00:00.000-0400,LE GOÛT MORTEL DES VÊTEMENTS À RABAIS,-73.62089,45.61668
2016-05-01T00:00:00.000-0400,2016-04-14T00:00:00.000-0400,«PROJECTION», ILS SONT L'AVENIR - VOLET DU PROJET LES MOTARTS (ÉCOLE NOTRE-DAME-DES-VICTOIRES),-73.5233535767,45.5957374573
2016-04-09T00:00:00.000-0400,2016-04-09T00:00:00.000-0400,MA MÈRE EST UN POISSON ROUGE,-73.58243,45.52456
2016-04-14T00:00:00.000-0400,2016-04-14T00:00:00.000-0400,MONIQUE LEBLANC, PIANO| LES MÉLODÎNES,-73.56561,45.50794
2016-04-14T00:00:00.000-0400,2016-04-14T00:00:00.000-0400,CENTRE D'ENTREPRENEURIAT ESG UQAM: ATELIER MIDI-PRÉSENTER DEVANT DES INVESTISSEURS,-73.560832,45.512577
2016-04-14T00:00:00.000-0400,2016-04-14T00:00:00.000-0400,LA JUBJOTATION : REMÈDE À L’INSOMNIE,-73.566722,45.51125
2016-04-14T00:00:00.000-0400,2016-04-14T00:00:00.000-0400,AIRS DE JEUNESSE - LES ANIMAUX,-73.60895,45.52011
2016-04-14T00:00:00.000-0400,2016-04-14T00:00:00.000-0400,LES « EMPIRES » DE BERNARD WERBER,-73.569463,45.512411
2016-04-14T00:00:00.000-0400,2016-04-14T00:00:00.000-0400,FINNEGANS WAKE READING GROUP OPEN HOUSE,-73.569463,45.512411
2016-04-14T00:00:00.000-0400,2016-04-14T00:00:00.000-0400,COMING OUT!,-73.569463,45.512411
2016-04-14T00:00:00.000-0400,2016-04-14T00:00:00.000-0400,RENCONTRE AVEC ISABELLA ROSSELLINI,-73.56901,45.50922
2016-04-14T00:00:00.000-0400,2016-04-14T00:00:00.000-0400,LOVE STEAKS,-73.566722,45.51125
2016-04-14T00:00:00.000-0400,2016-04-14T00:00:00.000-0400,ORCHESTRE MÉTROPOLITAIN | LE CARNAVAL DES ANIMAUX,-73.60895,45.52011
2016-04-14T00:00:00.000-0400,2016-04-14T00:00:00.000-0400,LABSESSIONS #10,-73.56290,45.50950
2016-04-14T00:00:00.000-0400,2016-04-14T00:00:00.000-0400,A CONVERSATION WITH JOSEPH BOYDEN,-73.569463,45.512411
2016-04-14T00:00:00.000-0400,2016-04-14T00:00:00.000-0400,OPERAMANIA - BORIS GODOUNOV,-73.6086559,45.5093394
2016-04-14T00:00:00.000-0400,2016-04-14T00:00:00.000-0400,BÉMOL 9,-73.75534,45.44223
2016-04-14T00:00:00.000-0400,2016-04-14T00:00:00.000-0400,DC BOOKS LAUNCH,-73.569463,45.512411
2016-04-14T00:00:00.000-0400,2016-04-14T00:00:00.000-0400,MOZART AU PIANO-FORTE,-73.56900,45.51349
2016-04-14T00:00:00.000-0400,2016-04-14T00:00:00.000-0400,THE ARDENNES,-73.556446,45.501429
2016-04-13T00:00:00.000-0400,2016-04-13T00:00:00.000-0400,AGOKWE,-73.57367,45.51498
2016-04-14T00:00:00.000-0400,2016-04-14T00:00:00.000-0400,MORAN,-73.55957,45.52543
2016-04-14T00:00:00.000-0400,2016-04-14T00:00:00.000-0400,THE MUSICAL BOX | SELLING ENGLAND BY THE POUND,
2016-04-07T00:00:00.000-0400,2016-04-07T00:00:00.000-0400,LE CIRQUE ORPHELIN - LES SAGES FOUS,-73.59556,45.45772
2016-04-14T00:00:00.000-0400,2016-04-14T00:00:00.000-0400,LA LESBIENNE ET LA NOIRE,-73.60700,45.54251
2016-04-13T00:00:00.000-0400,2016-04-13T00:00:00.000-0400,SHE SAID/HE SAID,-73.57624,45.51158
2016-04-14T00:00:00.000-0400,2016-04-14T00:00:00.000-0400,PARACHUTE,-73.49563,45.53673
2016-04-14T00:00:00.000-0400,2016-04-14T00:00:00.000-0400,INDIE POP-ROCK,-73.569463,45.512411
2016-04-14T00:00:00.000-0400,2016-04-14T00:00:00.000-0400,COMPAGNIE DAVE ST-PIERRE,-73.49563,45.53673
2016-04-14T00:00:00.000-0400,2016-04-14T00:00:00.000-0400,VOYAGE TANGO - EL TRIO ARGENTINO ET FLAVIA GARCIA,-73.62089,45.61668
2016-04-14T00:00:00.000-0400,2016-04-14T00:00:00.000-0400,LES HAUTS-PARLEURS - THÉÂTRE BLUFF,-73.61459,45.54387
2016-04-14T00:00:00.000-0400,2016-04-14T00:00:00.000-0400,ET ÇA TOURNE, ET ÇA DANSE,-73.565401,45.509839
2016-04-14T00:00:00.000-0400,2016-04-14T00:00:00.000-0400,DAVID PORTELANCE,-74.13357,45.25324
2016-04-14T00:00:00.000-0400,2016-04-14T00:00:00.000-0400,LES TROIS ACCORDS,-72.94581,45.62333
2016-04-14T00:00:00.000-0400,2016-04-14T00:00:00.000-0400,JIM ZELLER ACOUSTIC DUO,-73.57637,45.49541
2016-04-15T00:00:00.000-0400,2016-04-15T00:00:00.000-0400,PASSION DANS LES COULISSES DE L’INTERDIT,-73.566722,45.51125
2016-04-14T00:00:00.000-0400,2016-04-14T00:00:00.000-0400,TOLSTOÏ ET TCHAÏKOVSKI SUPERPOSÉS,-73.56746,45.50988
2016-04-15T00:00:00.000-0400,2016-04-15T00:00:00.000-0400,DANIEL TAMMET – ÉCRIVAIN ET GÉNIE !,-73.56148,45.51512
